time,altitude,groundspeed,true_airspeed,vertical_rate,mass,fuel_flow
1540.0,25440.90625,464.0,442.97983957998,852.265624999993,68184.0232696533,1.1997789601430613
1541.0,25449.8125,464.0,443.3153304265461,874.53125,68184.0232696533,1.2010665005336834
1542.0,25465.8125,464.0,443.88404972205495,912.265624999989,68184.0232696533,1.2030824659159445
1543.0,25481.359375,464.0,444.205742069474,935.6640625,68184.0232696533,1.2039802005002278
1544.0,25494.71875,464.35546875,444.32173285175696,985.664062499985,68179.026664868,1.2014051197189832
1545.0,25517.8125,465.0,444.266910191325,1037.92968749999,68169.954815045,1.1998892082499055
1546.0,25534.265625,465.0,444.28149571884,1105.66406250001,68165.8795700074,1.2024131024101168
1547.0,25553.8125,465.0,444.035014985793,1154.53125,68165.8795700074,1.1994994024435666
1548.0,25570.265625,465.0,444.229127121835,1192.26562500001,68165.8795700074,1.1994994024435666
1549.0,25590.265625,465.0,444.141588808242,1212.26562500001,68165.8795700074,1.1992198447440778
1550.0,25611.171875,465.0,444.515458003018,1232.265625,68165.8795700074,1.1984914197524388
1551.0,25637.8125,465.0,444.26686758732905,1252.26562499999,68165.8795700074,1.1979323043534555
1552.0,25654.71875,465.0,444.506337088554,1271.13281250002,68165.8795700074,1.196195896670689
1553.0,25678.265625,465.0,444.735445307129,1281.13281250001,68165.8795700074,1.1960265870780389
1554.0,25698.71875,465.0,445.028633521774,1290.0,68165.8795700074,1.1969243216623278
1555.0,25721.8125,465.0,445.098654605857,1290.0,68165.8795700074,1.1957470293785446
1556.0,25738.71875,465.0,445.064400995554,1290.0,68165.8795700074,1.1959163389711944
1557.0,25762.265625,465.0,445.256960471529,1290.0,68165.8795700074,1.1936208158894444
1558.0,25783.171875,465.0,445.218124472088,1291.1328125,68165.8795700074,1.1922742140130167
1559.0,25809.8125,465.0,445.404259478128,1301.13281250001,68165.8795700074,1.195018604386911
1560.0,25826.71875,465.35546875,445.270003643746,1311.13281249998,68160.882965222,1.1964754543701832
1561.0,25850.265625,466.0,445.542831313786,1317.734375,68151.811115399,1.1959163389711944
1562.0,25870.71875,466.0,445.448002534383,1298.86718749999,68147.7358703614,1.1933412581899556
1563.0,25894.265625,466.0,445.6182319219339,1288.8671875,68147.7358703614,1.1898684428244224
1564.0,25914.71875,466.0,445.709200595065,1281.13281249998,68147.7358703614,1.1881320351416556
1565.0,25938.265625,466.0,445.8938966542791,1288.8671875,68147.7358703614,1.189080956346978
1566.0,25958.265625,466.0,446.03997903300905,1277.73437500001,68147.7358703614,1.1912150447008556
1567.0,25978.265625,466.0,445.8269949204261,1257.734375,68147.7358703614,1.1862263178662389
1568.0,25998.71875,466.0,445.983813092996,1237.73437500001,68147.7358703614,1.1875729197426725
1569.0,26022.265625,466.0,445.924103633974,1218.86718749998,68147.7358703614,1.1842694139697945
1570.0,26042.265625,466.0,446.025112327146,1208.86718749999,68147.7358703614,1.1810761563037557
1571.0,26061.8125,466.0,446.209158493276,1197.734375,68147.7358703614,1.1809068467111055
1572.0,26078.71875,466.0,445.8714532126719,1177.73437500001,68147.7358703614,1.1823636966943778
1573.0,26101.8125,466.0,445.8513614409191,1156.60156249999,68147.7358703614,1.181804581295389
1574.0,26118.265625,466.35546875,445.545854406685,1128.86718750001,68142.73926557599,1.1792295005141444
1575.0,26138.265625,467.0,445.665827356554,1115.46874999999,68133.66741575299,1.1763158005476
1576.0,26157.8125,467.0,445.749703438304,1077.734375,68129.5921707154,1.176874915946589
1577.0,26174.265625,467.0,446.012709126444,1055.46875000001,68129.5921707154,1.1777726505308723
1578.0,26193.8125,467.0,446.188919409789,1017.734375,68129.5921707154,1.1765953582470945
1579.0,26209.8125,467.0,446.44848975177695,996.601562499993,68129.5921707154,1.176205552440761
1580.0,26225.359375,467.35546875,446.593365069816,968.867187499993,68129.5921707154,1.1738509678732
1581.0,26238.265625,468.0,446.9624805094901,957.734375,68129.5921707154,1.1753078178564722
1582.0,26257.359375,468.0,447.157986402226,937.734374999993,68129.5921707154,1.1758669332554557
1583.0,26269.8125,468.0,447.2560450494259,920.000000000006,68129.5921707154,1.1764851101402498
1584.0,26285.8125,468.0,447.638744265781,921.132812499984,68129.5921707154,1.1742998351653444
1585.0,26302.265625,468.35546875,448.1111753208059,933.3984375,68129.5921707154,1.1745793928648336
1586.0,26320.90625,469.0,448.233100940792,961.132812500002,68129.5921707154,1.1764260486544447
1587.0,26329.8125,469.0,448.303340785277,973.398437500022,68129.5921707154,1.1776624024240336
1588.0,26346.265625,469.0,448.70050493090696,1001.13281249999,68124.59556593,1.1738509678732
1589.0,26365.8125,469.0,449.033640920976,1014.53125000001,68115.523716107,1.174748702457489
1590.0,26382.265625,469.0,449.1861658538761,1053.3984375,68111.44847106941,1.1732918524742164
1591.0,26401.8125,469.0,449.340592061926,1084.53125000001,68111.44847106941,1.1741305255726944
1592.0,26418.265625,469.0,449.604330381802,1122.26562500001,68111.44847106941,1.1751975697496277
1593.0,26438.265625,469.35546875,449.51756677643095,1142.265625,68111.44847106941,1.1728429851820723
1594.0,26458.265625,470.0,449.898053700014,1162.26562500001,68111.44847106941,1.17402027746585
1595.0,26477.8125,470.0,449.96412821818296,1181.13281249999,68111.44847106941,1.1727327370752278
1596.0,26494.71875,470.0,449.930492713068,1191.13281250001,68111.44847106941,1.1715554447914502
1597.0,26518.265625,470.0,450.12383058560096,1202.265625,68111.44847106941,1.1720043120835943
1598.0,26538.265625,470.0,450.077628880876,1223.39843750001,68111.44847106941,1.1707167716929723
1599.0,26558.265625,470.0,450.213358911188,1252.26562499999,68111.44847106941,1.1695394794091887
1600.0,26578.265625,470.0,450.2268528297219,1268.86718749999,68111.44847106941,1.16942923130235
1601.0,26598.265625,470.0,450.124333487351,1258.8671875,68111.44847106941,1.1666848409284556
1602.0,26619.171875,470.0,450.173882514177,1248.86718750001,68106.451866284,1.166066664043661
1603.0,26646.265625,470.0,450.12056400888497,1241.13281249999,68097.380016461,1.1685314967180613
1604.0,26666.265625,470.0,450.2337371642659,1248.86718750001,68093.3047714234,1.1687008063107112
1605.0,26685.8125,470.0,450.25458390686,1236.60156249999,68093.3047714234,1.1672439563274388
1606.0,26702.71875,470.0,450.08666623702,1205.46875,68093.3047714234,1.1672439563274388
1607.0,26725.8125,470.0,449.44886912081904,1166.6015625,68093.3047714234,1.166405283228961
1608.0,26742.71875,470.0,449.644512100429,1140.0,68093.3047714234,1.1639404505545612
1609.0,26765.8125,470.0,449.872864003746,1136.6015625,68093.3047714234,1.1629324678634334
1610.0,26781.8125,470.35546875,449.98867161057,1106.6015625,68093.3047714234,1.163042715970272
1611.0,26798.265625,471.0,450.01458594765,1074.3359375,68093.3047714234,1.1638302024477167
1612.0,26818.265625,471.0,450.079609620067,1027.73437499999,68093.3047714234,1.1610267505880167
1613.0,26837.8125,471.0,449.966023625774,1007.73437500001,68093.3047714234,1.1629324678634334
1614.0,26853.359375,471.0,449.764148803695,987.734375000007,68093.3047714234,1.1613653697733166
1615.0,26865.8125,471.0,449.847285455984,966.601562500015,68093.3047714234,1.1594596524979
1616.0,26881.8125,471.35546875,449.903259120025,935.468749999985,68093.3047714234,1.1596289620905498
1617.0,26897.8125,472.0,449.895777712125,897.734375,68093.3047714234,1.158731227506267
1618.0,26913.8125,472.0,450.40313869122497,878.867187499993,68088.308166638,1.1596289620905498
1619.0,26929.359375,472.0,450.729001246643,870.0,68079.236316815,1.1578925544077834
1620.0,26941.8125,472.35546875,451.253544670428,870.0,68075.1610717774,1.1574436871156444
1621.0,26957.359375,473.0,452.116338476022,868.8671875000019,68075.1610717774,1.1590107852057556
1622.0,26969.359375,473.0,452.727583201241,861.132812500007,68075.1610717774,1.1606369447816776
1623.0,26981.8125,473.0,452.894723282981,872.265625000004,68075.1610717774,1.1586209793994224
1624.0,26997.8125,473.0,453.02217302584006,895.664062500015,68075.1610717774,1.1580028025146278
1625.0,27013.8125,473.0,452.747112940596,945.664062499985,68075.1610717774,1.1596289620905498
1626.0,27029.359375,473.0,452.8029255853221,994.53125,68075.1610717774,1.1578925544077834
1627.0,27042.265625,473.35546875,452.637190396972,1032.26562500001,68075.1610717774,1.1568845717166556
1628.0,27062.265625,474.0,452.605694154976,1051.1328125,68075.1610717774,1.1558765890255278
1629.0,27082.265625,474.0,452.5026486887059,1062.26562499999,68075.1610717774,1.155427721733383
1630.0,27102.265625,474.0,453.082380382438,1082.265625,68070.164466992,1.156156146725022
1631.0,27121.8125,474.0,453.060368877044,1099.99999999998,68061.0926171691,1.156435704424511
1632.0,27137.8125,474.0,453.545569744298,1098.86718750001,68057.01737213139,1.1568845717166556
1633.0,27154.265625,474.0,453.610627013572,1087.734375,68057.01737213139,1.1567152621240058
1634.0,27173.8125,474.0,453.32963660977697,1068.86718750001,68057.01737213139,1.1553765351123502
1635.0,27190.265625,474.0,453.152764812731,1058.86718749999,68057.01737213139,1.148092285195989
1636.0,27209.8125,474.35546875,452.922598985822,1050.0,68057.01737213139,1.1483718428954832
1637.0,27226.265625,475.0,452.873870660038,1048.8671875,68057.01737213139,1.1479820370891445
1638.0,27245.8125,475.0,453.00709114583503,1036.60156249999,68057.01737213139,1.1461865679205723
1639.0,27261.8125,475.0,452.730907546286,1007.73437500001,68057.01737213139,1.1482615947886388
1640.0,27277.8125,475.0,452.79031294468695,985.46875,68057.01737213139,1.1466354352127166
1641.0,27294.265625,475.0,453.056326453418,947.734375000007,68057.01737213139,1.1466944966985224
1642.0,27313.359375,475.35546875,453.366242281286,926.6015625,68057.01737213139,1.1433319294398334
1643.0,27325.359375,476.0,453.48486054562994,898.867187500004,68057.01737213139,1.1446194698304557
1644.0,27338.265625,476.0,453.722687121924,886.601562500007,68057.01737213139,1.1446785313162668
1645.0,27356.90625,476.0,453.8944561782779,857.734375000007,68057.01737213139,1.1415955217570724
1646.0,27365.8125,476.0,453.965670205011,838.8671875,68052.0207673461,1.1433319294398334
1647.0,27381.8125,476.35546875,454.22836103991,831.132812500005,68042.9489175231,1.1446194698304557
1648.0,27397.359375,477.0,454.510236808239,840.0,68038.8736724854,1.1455172044147444
1649.0,27409.359375,477.0,454.629052072979,841.1328125,68038.8736724854,1.1435012390324832
1650.0,27421.8125,477.0,454.72875724801696,849.999999999991,68038.8736724854,1.1417648313497224
1651.0,27437.359375,477.0,454.988004734306,851.132812499987,68038.8736724854,1.1413159640575776
1652.0,27450.265625,477.0,455.10298174854006,861.132812499985,68038.8736724854,1.1417648313497224
1653.0,27468.90625,477.35546875,455.146237720692,872.265625,68038.8736724854,1.1415955217570724
1654.0,27478.265625,478.0,455.126272568137,892.265625000007,68038.8736724854,1.1430523717403445
1655.0,27497.359375,478.0,455.4140202513671,909.999999999991,68038.8736724854,1.1424932563413552
1656.0,27509.8125,478.0,455.671341249833,911.132812499995,68038.8736724854,1.1410364063580833
1657.0,27525.8125,478.0,455.687710856972,918.867187500004,68038.8736724854,1.1401977332596054
1658.0,27541.8125,478.0,456.0627821670111,912.265624999993,68038.8736724854,1.1388511313831777
1659.0,27557.8125,478.35546875,456.371455443752,931.132812500004,68038.8736724854,1.1404772909590999
1660.0,27573.8125,479.0,456.37674477535006,942.265625000018,68038.8736724854,1.1395795563748112
1661.0,27589.359375,479.0,456.507053336951,961.1328125,68038.8736724854,1.1407568486585944
1662.0,27601.8125,479.0,456.5344945255,969.999999999991,68033.8770677001,1.139469308267972
1663.0,27618.265625,479.0,456.666668029783,969.999999999991,68024.8052178771,1.1382920159841887
1664.0,27637.8125,479.0,456.958468670174,969.999999999991,68020.7299728394,1.138461325576839
1665.0,27653.8125,479.0,457.109864286635,972.265624999993,68020.7299728394,1.1370044755935664
1666.0,27670.265625,479.0,456.9726379942591,991.132812500004,68020.7299728394,1.1367249178940777
1667.0,27689.359375,479.0,456.945798941733,1000.00000000002,68020.7299728394,1.1359964929024389
1668.0,27701.8125,479.35546875,457.023170367596,998.867187499993,68020.7299728394,1.1365556083014274
1669.0,27717.8125,480.0,456.882062147167,990.0,68020.7299728394,1.136894227486728
1670.0,27734.265625,480.0,456.957560638988,990.0,68020.7299728394,1.1350987583181555
1671.0,27753.8125,480.0,457.008080081074,990.0,68020.7299728394,1.1377329005852057
1672.0,27769.8125,480.0,456.906329366081,990.0,68020.7299728394,1.1361658024950891
1673.0,27785.8125,480.0,457.012263791,988.8671875,68020.7299728394,1.133700969820689
1674.0,27802.265625,480.0,457.133414670522,977.734375000007,68020.7299728394,1.1329725448290497
1675.0,27821.359375,480.0,457.180230955492,958.867187500004,68020.7299728394,1.1326929871295612
1676.0,27833.8125,480.35546875,457.184822637463,950.000000000009,68015.7333680541,1.1330827929358946
1677.0,27849.8125,481.0,457.178629789897,948.867187500007,68006.6615182311,1.1345987044049777
1678.0,27865.8125,481.0,457.554700564656,937.734375000015,68002.5862731934,1.1317952525452721
1679.0,27881.359375,481.0,457.590555615522,917.734375000007,68002.5862731934,1.133700969820689
1680.0,27894.265625,481.0,457.671736178748,898.8671875,68002.5862731934,1.1329725448290497
1681.0,27913.8125,481.0,457.964351214113,887.734375000007,68002.5862731934,1.1324134294300667
1682.0,27929.359375,481.35546875,457.70722116577696,867.734375,68002.5862731934,1.1315156948457776
1683.0,27941.359375,482.0,457.735461537092,847.734374999993,68002.5862731934,1.1326929871295612
1684.0,27953.8125,482.0,458.106191329191,827.734374999985,68002.5862731934,1.1311258890394444
1685.0,27969.359375,482.0,458.142128364898,808.867187499996,68002.5862731934,1.1292201717640278
1686.0,27981.359375,482.0,458.33998056358496,799.999999999985,68002.5862731934,1.1293894813566778
1687.0,27993.359375,482.0,458.352398770096,801.132812500005,68002.5862731934,1.1282121890729
1688.0,28005.8125,482.35546875,458.221771364183,811.1328125,68002.5862731934,1.1292201717640278
1689.0,28021.359375,483.0,458.324404123385,821.132812499995,68002.5862731934,1.1299485967556666
1690.0,28033.8125,483.0,458.42492794837096,831.132812500009,68002.5862731934,1.1293894813566778
1691.0,28049.359375,483.0,458.685649520444,838.867187500004,68002.5862731934,1.1273735159744223
1692.0,28061.8125,483.0,458.809078394037,830.0000000000059,67997.5896684081,1.1264757813901334
1693.0,28077.8125,483.0,458.938350481917,829.999999999985,67988.5178185851,1.1273735159744223
1694.0,28093.359375,483.35546875,459.19921495717006,832.265625000007,67984.4425735474,1.1256371082916556
1695.0,28105.359375,484.0,459.454284166409,849.9999999999941,67984.4425735474,1.1263064717974833
1696.0,28117.359375,484.0,459.574182368348,848.867187500015,67984.4425735474,1.1291099236571889
1697.0,28129.8125,484.0,459.810133478977,840.0,67984.4425735474,1.1263655332832947
1698.0,28145.8125,484.0,460.097664776923,841.1328125,67984.4425735474,1.1254677986990056
1699.0,28161.8125,484.0,460.250054130018,853.398437499993,67984.4425735474,1.1266450909827834
1700.0,28177.359375,484.0,460.511177998017,881.132812499995,67984.4425735474,1.1259166659911497
1701.0,28189.359375,484.35546875,460.63124790711504,892.265625000007,67984.4425735474,1.1253575505921611
1702.0,28202.265625,485.0,460.871052340522,909.999999999991,67984.4425735474,1.124180258308383
1703.0,28221.359375,485.0,460.9134726835591,911.132812499987,67984.4425735474,1.1243495679010334
1704.0,28233.8125,485.0,460.844947253737,921.132812499985,67984.4425735474,1.12345183331675
1705.0,28249.8125,485.0,460.843876463283,931.1328125,67984.4425735474,1.1246291256005279
1706.0,28266.265625,485.0,460.61010661796,941.132812499995,67979.4459687621,1.1233415852099056
1707.0,28285.359375,485.0,460.719184902112,948.867187500015,67970.3741189391,1.121884735226633
1708.0,28297.8125,485.0,460.820175031276,941.132812500018,67966.2988739014,1.12132561982765
1709.0,28313.8125,485.0,460.9499609098,947.734375000007,67966.2988739014,1.1209870006423446
1710.0,28329.8125,485.0,460.944377363538,931.132812500004,67966.2988739014,1.1227824698109223
1711.0,28345.8125,485.35546875,461.051333852457,938.867187500015,67966.2988739014,1.1204278852433611
1712.0,28361.359375,486.0,461.030658707621,930.0,67966.2988739014,1.12132561982765
1713.0,28374.265625,486.0,461.0044356510981,926.6015625,67966.2988739014,1.1198687698443721
1714.0,28393.359375,486.0,461.0626817161139,897.734375,67966.2988739014,1.1198687698443721
1715.0,28406.265625,486.0,461.302922014605,878.867187499993,67966.2988739014,1.1195892121448834
1716.0,28425.359375,486.0,461.480883092469,868.867187499996,67966.2988739014,1.118301671754261
1717.0,28437.359375,486.0,461.578371591234,858.867187499985,67966.2988739014,1.1168448217709888
1718.0,28449.359375,486.35546875,461.6758802955829,847.734375000015,67966.2988739014,1.1176834948694667
1719.0,28461.8125,487.0,461.777092334205,828.867187499985,67966.2988739014,1.1195892121448834
1720.0,28477.359375,487.0,461.892049712837,820.000000000015,67966.2988739014,1.1188607871532443
1721.0,28489.8125,487.0,461.884902023089,821.132812499996,67966.2988739014,1.1180221140547666
1722.0,28505.359375,487.0,462.04978612223897,830.000000000009,67961.3022691161,1.1169550698778274
1723.0,28517.8125,487.0,462.444882772762,831.132812500007,67952.23041929309,1.1198687698443721
1724.0,28533.359375,487.35546875,462.617160370633,840.0,67948.1551742554,1.1187505390464056
1725.0,28545.8125,488.0,462.8539759007,842.265625,67948.1551742554,1.1163959544788444
1726.0,28561.359375,488.0,463.00345436429296,861.132812499985,67948.1551742554,1.1172936890631333
1727.0,28573.359375,488.0,463.236648924564,873.3984375,67948.1551742554,1.11611639677935
1728.0,28586.265625,488.0,463.6355546165099,903.3984375,67948.1551742554,1.116285706372
1729.0,28605.359375,488.0,463.972386244224,933.3984375,67948.1551742554,1.1148288563887279
1730.0,28617.8125,488.0,464.367602485034,965.6640625,67948.1551742554,1.1151084140882221
1731.0,28634.265625,488.0,464.54761619895,1014.53125000001,67948.1551742554,1.1155572813803667
1732.0,28653.8125,488.0,464.707191181775,1055.6640625,67948.1551742554,1.1151084140882221
1733.0,28670.265625,488.0,464.706126510155,1103.39843750001,67948.1551742554,1.1155572813803667
1734.0,28689.8125,488.0,464.57191558339895,1133.39843750001,67948.1551742554,1.1148288563887279
1735.0,28706.71875,488.0,464.6642018825421,1162.265625,67948.1551742554,1.11399018329025
1736.0,28730.265625,488.0,464.721001816323,1179.99999999999,67943.15856947009,1.1120844660148335
1737.0,28750.265625,488.0,464.861528249646,1181.13281250001,67934.0867196471,1.1128128910064723
1738.0,28770.265625,488.0,465.01350169053,1188.86718749998,67930.0114746094,1.1130924487059668
1739.0,28790.265625,488.0,464.932146613566,1179.99999999999,67930.0114746094,1.1121435275006446
1740.0,28810.265625,488.0,464.703650125165,1178.86718749999,67930.0114746094,1.1088912083487998
1741.0,28829.8125,488.0,464.681845707932,1168.8671875,67930.0114746094,1.1118049083153445
1742.0,28846.265625,488.0,464.64612059286,1157.734375,67930.0114746094,1.1109662352168665
1743.0,28866.265625,488.0,464.677453063891,1138.8671875,67930.0114746094,1.108501402542461
1744.0,28886.265625,488.35546875,464.74321522778297,1130.00000000001,67930.0114746094,1.1077729775508278
1745.0,28906.265625,489.0,464.635118510272,1128.86718749999,67930.0114746094,1.1072138621518388
1746.0,28925.8125,489.0,464.73755373627097,1117.73437500001,67930.0114746094,1.1060365698680612
1747.0,28941.8125,489.0,464.623177769042,1096.60156250001,67930.0114746094,1.1064854371602058
1748.0,28958.71875,489.0,464.368803570334,1066.60156250001,67930.0114746094,1.1065956852670444
1749.0,28981.8125,489.0,464.51174603459503,1037.73437500001,67930.0114746094,1.1076627294439834
1750.0,28997.359375,489.0,464.638943778879,1016.6015625,67930.0114746094,1.1044694717779444
1751.0,29010.265625,489.0,464.60853500305,985.46875,67930.0114746094,1.1034614890868166
1752.0,29029.8125,489.0,464.73398850692,944.335937499985,67930.0114746094,1.1030126217946725
1753.0,29045.359375,489.0,464.751776494552,896.6015625,67930.0114746094,1.1034614890868166
1754.0,29058.265625,489.0,464.895474706471,867.734375,67925.0148698241,1.1027330640951833
1755.0,29076.90625,489.35546875,465.07109505403,846.601562499993,67915.9430200011,1.1024535063956888
1756.0,29085.359375,490.0,465.140330821034,816.601562499993,67911.8677749634,1.1020046391035443
1757.0,29097.8125,490.0,465.37838794308095,786.601562499993,67911.8677749634,1.1021739486961946
1758.0,29113.359375,490.0,465.528781497216,758.867187499989,67911.8677749634,1.1018353295108947
1759.0,29125.359375,490.0,465.763192679912,748.867187500004,67911.8677749634,1.1036307986794667
1760.0,29137.359375,490.0,465.884578518086,741.132812500007,67911.8677749634,1.0987601948164722
1761.0,29149.359375,490.35546875,466.119045175321,750.0,67911.8677749634,1.0950590083724834
1762.0,29161.359375,491.0,466.5125180510579,750.0,67911.8677749634,1.0981420179316779
1763.0,29173.359375,491.0,466.79296422629096,750.0,67911.8677749634,1.0966851679484055
1764.0,29185.359375,491.0,466.77849203835297,750.0,67911.8677749634,1.0958464948499278
1765.0,29197.8125,491.0,466.993800272277,751.1328125,67911.8677749634,1.0953385660719777
1766.0,29213.359375,491.0,467.132897988846,761.132812499993,67911.8677749634,1.0985908852238222
1767.0,29225.359375,491.0,467.121359641181,771.132812500007,67911.8677749634,1.0953976275577832
1768.0,29237.359375,491.0,467.257357016405,781.132812500004,67911.8677749634,1.0955078756646277
1769.0,29249.359375,491.35546875,467.514900604909,790.000000000015,67911.8677749634,1.0971340352405496
1770.0,29261.8125,492.0,467.640255015222,791.132812499993,67911.8677749634,1.0956771852572778
1771.0,29277.359375,492.0,467.76811033078906,801.132812500007,67911.8677749634,1.0945589544593055
1772.0,29289.359375,492.0,467.73082950756697,812.265625,67906.8711701781,1.092483927591239
1773.0,29302.265625,492.0,467.81402083719297,831.132812500007,67897.7993203551,1.0941100871671612
1774.0,29320.90625,492.0,467.695267613337,841.1328125,67893.7240753174,1.0926532371838888
1775.0,29329.8125,492.0,467.72255805448,851.132812499996,67893.7240753174,1.0929327948833831
1776.0,29345.8125,492.0,467.854228456967,860.0000000000059,67893.7240753174,1.0942203352740056
1777.0,29361.359375,492.0,467.70985928710405,859.999999999985,67893.7240753174,1.0945589544593055
1778.0,29373.8125,492.0,467.890901357033,858.867187500007,67893.7240753174,1.0910861390937778
1779.0,29389.8125,492.0,467.7990203604441,849.999999999991,67893.7240753174,1.0896292891105057
1780.0,29405.359375,492.35546875,467.94137040316,848.867187499993,67893.7240753174,1.090188404509489
1781.0,29417.8125,493.0,468.203085246872,838.8671875,67893.7240753174,1.0913656967932666
1782.0,29433.359375,493.0,468.354159834449,827.734375,67893.7240753174,1.090637271801633
1783.0,29445.359375,493.0,468.45303661981904,808.867187499996,67893.7240753174,1.0903577141021388
1784.0,29457.8125,493.0,468.691849116141,798.867187499985,67893.7240753174,1.089349731411011
1785.0,29473.359375,493.0,468.843034203383,790.000000000015,67893.7240753174,1.0891804218183612
1786.0,29485.359375,493.0,469.066493159546,791.132812499993,67893.7240753174,1.0900781564026445
1787.0,29497.359375,493.0,469.2138005925229,801.132812500007,67893.7240753174,1.0886213064193722
1788.0,29509.8125,493.35546875,469.648517857537,813.3984375,67888.7274705321,1.0894599795178501
1789.0,29525.359375,494.0,470.389710831564,842.265625,67879.6556207091,1.0908065813942833
1790.0,29537.359375,494.0,470.30880747319503,864.531250000015,67875.5803756714,1.0902986526163332
1791.0,29550.265625,494.0,470.36947870766,901.132812500004,67875.5803756714,1.0932714140686834
1792.0,29569.359375,494.0,470.527255238495,913.398437500015,67875.5803756714,1.0896292891105057
1793.0,29582.265625,494.0,470.361811889351,943.398437499993,67875.5803756714,1.0890701737115167
1794.0,29601.8125,494.0,470.341256528782,973.398437499993,67875.5803756714,1.0876133237282444
1795.0,29617.8125,494.0,470.586666380597,1001.1328125,67875.5803756714,1.0884519968267223
1796.0,29633.359375,494.0,470.6020725104099,1010.00000000001,67875.5803756714,1.089519041003661
1797.0,29646.71875,494.0,470.825737105709,1011.13281249999,67875.5803756714,1.0874440141355939
1798.0,29669.8125,494.35546875,471.039829070028,1021.1328125,67875.5803756714,1.0890701737115167
1799.0,29685.8125,495.0,471.172262772973,1032.26562499999,67875.5803756714,1.08733376602875
1800.0,29701.8125,495.0,471.156744751954,1050.0,67875.5803756714,1.086884898736611
1801.0,29718.265625,495.0,471.158538848256,1050.0,67875.5803756714,1.08733376602875
1802.0,29737.8125,495.0,470.811860342887,1048.8671875,67875.5803756714,1.0866053410371168
1803.0,29754.265625,495.35546875,470.8789590055829,1041.13281250001,67875.5803756714,1.0863257833376223
1804.0,29773.8125,496.0,470.756282366024,1048.8671875,67875.5803756714,1.085038242947
1805.0,29789.8125,496.0,470.73123831455297,1038.8671875,67875.5803756714,1.0838609506632222
1806.0,29806.265625,496.0,470.631339110904,1027.73437499999,67870.5837708861,1.0843098179553667
1807.0,29825.8125,496.0,470.77012707080496,1007.73437500001,67861.5119210631,1.0838609506632222
1808.0,29841.8125,496.35546875,470.629658430514,986.6015625,67857.4366760254,1.0837507025563777
1809.0,29857.8125,497.0,470.852561325608,955.46875,67857.4366760254,1.081844985280961
1810.0,29873.8125,497.0,470.859881854065,915.468750000015,67857.4366760254,1.0822938525731056
1811.0,29889.8125,497.35546875,470.994352877256,875.468749999985,67857.4366760254,1.0810063121824829
1812.0,29905.359375,498.0,470.9098686844361,836.6015625,67857.4366760254,1.0795494621992112
1813.0,29917.359375,498.0,471.12276745043096,807.734375,67857.4366760254,1.0795494621992112
1814.0,29929.359375,498.35546875,471.38181642460296,787.734374999993,67857.4366760254,1.0798290198987055
1815.0,29941.359375,499.0,471.5043839058099,771.132812500007,67857.4366760254,1.079718771791861
1816.0,29953.359375,499.0,471.740421459521,780.0,67857.4366760254,1.0775334968169556
1817.0,29965.359375,499.0,472.136008731182,782.265625,67857.4366760254,1.0780926122159387
1818.0,29977.8125,499.35546875,472.01251615235,800.000000000009,67857.4366760254,1.0792699044997223
1819.0,29993.359375,500.0,472.231959847246,802.265625,67857.4366760254,1.0793801526065614
1820.0,30006.265625,500.0,472.63518960887,822.265624999993,67857.4366760254,1.0801676390840056
1821.0,30024.90625,500.0,472.836179172251,843.3984375,67857.4366760254,1.077084629524811
1822.0,30033.8125,500.0,472.910194605398,872.265625,67857.4366760254,1.0788210372075777
1823.0,30049.359375,500.0,472.902899353841,889.999999999982,67857.4366760254,1.0787107891007333
1824.0,30061.8125,500.0,473.244578690545,892.265624999985,67852.4400712401,1.0768050718253166
1825.0,30077.8125,500.0,472.90198245728,912.265624999993,67843.3682214171,1.0772539391174611
1826.0,30094.265625,500.0,472.73262412454,934.53125,67839.29297637941,1.0765255141258279
1827.0,30113.359375,500.0,472.7316550231311,971.132812499996,67839.29297637941,1.0756868410273446
1828.0,30125.8125,500.0,472.675440575317,980.000000000009,67839.29297637941,1.0743402391509167
1829.0,30142.265625,500.0,472.652437942459,977.734375000007,67839.29297637941,1.0756868410273446
1830.0,30161.8125,500.0,472.78005553091697,958.8671875,67839.29297637941,1.0737811237519332
1831.0,30177.8125,500.0,473.074330513826,950.000000000009,67839.29297637941,1.0739504333445833
1832.0,30193.8125,500.0,473.153136339388,950.000000000009,67839.29297637941,1.0727731410607997
1833.0,30209.359375,500.0,473.1458166722831,946.6015625,67839.29297637941,1.0737811237519332
1834.0,30221.8125,500.0,473.089619846108,917.734374999978,67839.29297637941,1.0742299910440722
1835.0,30237.8125,500.35546875,473.336439687938,896.6015625,67839.29297637941,1.07294245065345
1836.0,30253.8125,501.0,473.219193995763,868.867187499996,67839.29297637941,1.07260383146815
1837.0,30269.8125,501.0,473.306180168223,857.734374999985,67839.29297637941,1.0743993006367223
1838.0,30284.90625,501.0,473.42002416432,838.8671875,67839.29297637941,1.0717651583696723
1839.0,30294.265625,501.0,473.385506597446,827.734375000007,67839.29297637941,1.0716549102628274
1840.0,30312.90625,501.0,473.440105705701,805.46875,67839.29297637941,1.0680718467904613
1841.0,30321.359375,501.0,473.37367568777097,767.734375000007,67839.29297637941,1.0649888372312613
1842.0,30333.8125,501.0,473.454287414134,746.6015625,67834.2963715941,1.0667252449140279
